moved_to_state,from_state,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000,2010
Tennessee,Mississippi,0.0172,0.0195,0.0271,0.0346,0.0341,0.04,0.0431,0.0348,0.0332,0.0279,0.0237,0.0216
Tennessee,Missouri,0.0029,0.0031,0.0037,0.0045,0.0049,0.0046,0.0043,0.0063,0.0071,0.0081,0.008,0.0082
Tennessee,Montana,0.0001,0,0,0.0002,0.0001,0,0.0001,0.0002,0.0004,0.0004,0.0004,0.0005
Tennessee,Nebraska,0.0003,0.0004,0.0002,0.0003,0.0006,0.0005,0.0011,0.001,0.0009,0.0011,0.0013,0.0016
Tennessee,Nevada,0,0,0,0,0,0,0,0.0002,0.0003,0.0003,0.0005,0.0007
Tennessee,New Hampshire,0.0001,0,0,0,0.0001,0.0001,0.0002,0.0002,0.0003,0.0004,0.0006,0.0007
Tennessee,New Jersey,0.0002,0.0002,0.0002,0.0001,0.0003,0.0008,0.0015,0.0018,0.0028,0.0034,0.0051,0.0054
Tennessee,New Mexico,0,0.0001,0,0.0004,0,0.0001,0.0003,0.0002,0.0005,0.0007,0.0011,0.0016
Tennessee,New York,0.0024,0.0016,0.0017,0.0013,0.0012,0.0027,0.0037,0.0046,0.0075,0.0092,0.0117,0.0143
Tennessee,North Carolina,0.0139,0.0144,0.0119,0.0101,0.0084,0.0104,0.0123,0.0115,0.0133,0.0124,0.0123,0.0115
Tennessee,North Dakota,0,0,0,0,0.0001,0,0.0003,0.0003,0.0003,0.0005,0.0005,0.0006
Tennessee,Ohio,0.0052,0.0051,0.0036,0.0037,0.0036,0.0051,0.0053,0.0063,0.0123,0.0149,0.0181,0.0195
Tennessee,Oklahoma,0.0001,0.0005,0.0008,0.001,0.0008,0.0017,0.0024,0.0027,0.0027,0.0035,0.004,0.0041
Tennessee,Oregon,0,0,0,0.0002,0.0001,0.0003,0.0003,0.0002,0.0005,0.0006,0.001,0.0012
Tennessee,Pennsylvania,0.0026,0.0019,0.0017,0.0018,0.0018,0.0026,0.003,0.0044,0.0065,0.0079,0.009,0.0083
Tennessee,Rhode Island,0,0.0001,0,0,0,0.0002,0.0001,0.0003,0.0005,0.0007,0.0005,0.0007
Tennessee,South Carolina,0.0034,0.0035,0.0021,0.0033,0.0027,0.004,0.0032,0.0032,0.0046,0.0045,0.005,0.0045
Tennessee,South Dakota,0.0001,0.0001,0.0003,0.0001,0.0001,0.0005,0.0003,0.0002,0.0006,0.0005,0.0005,0.0007
Tennessee,Texas,0.002,0.0021,0.0033,0.0027,0.0034,0.0055,0.0045,0.0065,0.0083,0.0111,0.0133,0.0131
Tennessee,Utah,0,0,0.0001,0,0,0,0.0001,0.0002,0.0004,0.0007,0.0007,0.0013
Tennessee,Vermont,0.0002,0.0002,0,0,0.0001,0.0002,0.0001,0.0003,0.0003,0.0002,0.0004,0.0005
Tennessee,Virginia,0.0123,0.0093,0.0091,0.0104,0.0089,0.0148,0.0152,0.0171,0.0164,0.016,0.0154,0.0145
Tennessee,Washington,0.0001,0.0001,0.0001,0.0002,0.0002,0.0003,0.0005,0.0008,0.0013,0.0014,0.002,0.0024
Tennessee,West Virginia,0.0004,0.001,0.001,0.001,0.0012,0.0017,0.0027,0.0032,0.0043,0.0048,0.0052,0.0048
Tennessee,Wisconsin,0.0004,0.0005,0.0007,0.0004,0.0004,0.0007,0.0008,0.0012,0.0018,0.0028,0.0037,0.0037
Tennessee,Wyoming,0,0,0,0,0,0,0.0001,0.0001,0.0001,0.0002,0.0003,0.0004
Texas,Alabama,0.0419,0.0306,0.021,0.0165,0.0118,0.0096,0.0087,0.0083,0.0066,0.0057,0.0044,0.0036
Texas,Alaska,0,0,0,0,0,0,0.0002,0.0004,0.0006,0.0006,0.0008,0.0008
Texas,Arizona,0.0001,0.0003,0.0006,0.0007,0.0007,0.0011,0.0019,0.0017,0.0027,0.0029,0.0032,0.0036
Texas,Arkansas,0.0246,0.0225,0.0195,0.0192,0.0202,0.0194,0.0186,0.0164,0.0137,0.0114,0.0088,0.007
Texas,California,0.0004,0.0009,0.0011,0.0015,0.0021,0.0048,0.0072,0.011,0.0161,0.0176,0.0217,0.0261
Texas,Colorado,0.0003,0.0006,0.0013,0.0012,0.0016,0.0022,0.0025,0.003,0.0042,0.0045,0.0046,0.0047
Texas,Connecticut,0.0002,0.0001,0.0002,0.0001,0.0002,0.0006,0.0006,0.0009,0.0015,0.0014,0.0016,0.0015
Texas,Delaware,0.0001,0.0001,0,0.0001,0,0.0001,0.0001,0.0002,0.0004,0.0004,0.0004,0.0004
Texas,District of Columbia,0.0001,0.0001,0.0001,0.0002,0.0002,0.0003,0.0007,0.0009,0.001,0.0013,0.0012,0.0012
Texas,Florida,0.0012,0.001,0.0012,0.001,0.0009,0.0021,0.0024,0.0039,0.006,0.006,0.0069,0.0077
Texas,Georgia,0.0243,0.0177,0.0125,0.0089,0.0062,0.0054,0.0054,0.0045,0.0051,0.0043,0.0042,0.0043
Texas,Hawaii,0,0,0,0.0001,0,0.0002,0.0002,0.0005,0.0008,0.001,0.0011,0.0012
Texas,Idaho,0.0001,0,0,0.0001,0.0001,0.0003,0.0005,0.0005,0.0007,0.0008,0.0008,0.0008
Texas,Illinois,0.0079,0.009,0.0088,0.0072,0.007,0.0085,0.0078,0.0086,0.0128,0.0144,0.0136,0.0125
Texas,Indiana,0.0039,0.0035,0.0045,0.0035,0.0031,0.0037,0.0037,0.0047,0.0059,0.0066,0.0056,0.0049
Texas,Iowa,0.0023,0.0031,0.0032,0.0033,0.0031,0.0036,0.0033,0.0035,0.0046,0.0051,0.0044,0.0036
Texas,Kansas,0.0022,0.0032,0.0044,0.0055,0.0062,0.0069,0.0066,0.0066,0.0078,0.0074,0.0066,0.0057
Texas,Kentucky,0.0154,0.0111,0.0106,0.0076,0.0052,0.0046,0.0042,0.0036,0.004,0.0039,0.0031,0.0024
Texas,Louisiana,0.0158,0.018,0.0196,0.0255,0.0231,0.0278,0.0262,0.024,0.0253,0.0232,0.0202,0.0191
Texas,Maine,0.0003,0.0002,0.0002,0.0002,0.0001,0.0002,0.0006,0.0007,0.0008,0.0008,0.0008,0.0013
Texas,Maryland,0.0009,0.0005,0.0005,0.0003,0.0003,0.0007,0.0012,0.0017,0.0021,0.002,0.0023,0.0021
Texas,Massachusetts,0.0005,0.0005,0.0003,0.0007,0.0007,0.0014,0.0022,0.0024,0.0033,0.003,0.003,0.0025
Texas,Michigan,0.0011,0.0012,0.0015,0.0015,0.001,0.0025,0.0035,0.0043,0.0067,0.0086,0.0077,0.008
Texas,Minnesota,0.0005,0.0006,0.0006,0.001,0.001,0.0017,0.002,0.0026,0.0032,0.0038,0.0034,0.0032
Texas,Mississippi,0.0301,0.0219,0.0166,0.0137,0.0106,0.01,0.0087,0.0078,0.007,0.0064,0.0053,0.0045
Texas,Missouri,0.0165,0.0172,0.0126,0.0123,0.0107,0.0117,0.0093,0.0088,0.0099,0.0095,0.0078,0.0068
Texas,Montana,0,0.0002,0.0001,0.0002,0.0002,0.0004,0.0007,0.0008,0.0008,0.0008,0.0008,0.0008
Texas,Nebraska,0.0007,0.0011,0.0011,0.0014,0.0014,0.0022,0.0021,0.0025,0.0029,0.003,0.0027,0.0024
Texas,Nevada,0,0,0,0.0001,0.0001,0,0.0002,0.0003,0.0005,0.0005,0.0007,0.001
Texas,New Hampshire,0.0001,0,0,0.0001,0.0001,0.0003,0.0003,0.0002,0.0004,0.0004,0.0004,0.0004
Texas,New Jersey,0.0003,0.0003,0.0005,0.0004,0.0006,0.0011,0.0017,0.0022,0.0038,0.0039,0.0038,0.0037
Texas,New Mexico,0.0004,0.0007,0.002,0.0023,0.0037,0.0039,0.0048,0.0061,0.0066,0.0063,0.0063,0.0053
Texas,New York,0.0026,0.0036,0.0034,0.0029,0.0022,0.0043,0.0057,0.0067,0.0121,0.0124,0.0115,0.0106
Texas,North Carolina,0.0078,0.0053,0.0036,0.0021,0.0018,0.0021,0.0024,0.003,0.0036,0.0035,0.0035,0.0036
Texas,North Dakota,0.0001,0.0001,0.0001,0.0001,0.0002,0.0005,0.0005,0.0008,0.0011,0.001,0.0009,0.001
Texas,Ohio,0.0036,0.0042,0.0043,0.0031,0.003,0.0047,0.0053,0.0065,0.0096,0.0105,0.0094,0.0082
Texas,Oklahoma,0.0023,0.0083,0.0127,0.0208,0.0249,0.0298,0.0318,0.029,0.0254,0.0224,0.0174,0.0126
Texas,Oregon,0.0001,0.0002,0.0001,0.0002,0.0002,0.0006,0.0007,0.001,0.001,0.0012,0.0013,0.0013
Texas,Pennsylvania,0.002,0.0021,0.0033,0.0026,0.0028,0.0044,0.0055,0.006,0.0086,0.0084,0.0074,0.0065
Texas,Rhode Island,0.0001,0.0001,0.0003,0,0,0.0002,0.0003,0.0004,0.0006,0.0005,0.0005,0.0007
Texas,South Carolina,0.0066,0.0039,0.0025,0.0015,0.0012,0.0012,0.0017,0.0017,0.002,0.002,0.0017,0.0018
Texas,South Dakota,0.0001,0.0001,0.0004,0.0004,0.0004,0.0009,0.0009,0.0011,0.0013,0.0012,0.001,0.0008
Texas,Tennessee,0.0415,0.0341,0.0247,0.0186,0.0133,0.0095,0.0082,0.0068,0.006,0.0052,0.0049,0.004
Texas,Utah,0,0,0.0001,0.0001,0.0003,0.0003,0.0007,0.0008,0.0012,0.0012,0.0014,0.0016
Texas,Vermont,0.0002,0.0001,0.0001,0.0003,0,0.0002,0.0003,0.0002,0.0004,0.0003,0.0002,0.0002
Texas,Virginia,0.0071,0.0053,0.0035,0.0023,0.0014,0.0017,0.0024,0.0028,0.0037,0.0038,0.0037,0.0037
Texas,Washington,0.0001,0.0001,0.0002,0.0004,0.0003,0.0008,0.0015,0.002,0.0022,0.0026,0.0028,0.0034
Texas,West Virginia,0.0004,0.0009,0.0013,0.0008,0.0009,0.0017,0.0017,0.0021,0.0024,0.0022,0.0017,0.001
Texas,Wisconsin,0.0008,0.0009,0.0011,0.0014,0.0012,0.002,0.0022,0.0025,0.0035,0.004,0.0036,0.0033
Texas,Wyoming,0.0001,0,0.0001,0.0001,0.0001,0.0003,0.0004,0.0006,0.0008,0.0009,0.0011,0.0008
Utah,Alabama,0.0009,0.0005,0.0019,0.0004,0.0004,0.0014,0.0018,0.0005,0.002,0.0016,0.0015,0.0012
Utah,Alaska,0,0,0,0,0,0.0005,0.0003,0.0005,0.0012,0.0011,0.0015,0.0014
Utah,Arizona,0.0011,0.0013,0.0012,0.0034,0.0054,0.0063,0.0039,0.0067,0.0122,0.012,0.0134,0.0145
Utah,Arkansas,0.0007,0.0039,0.0023,0.0008,0.0013,0.003,0.0013,0.0025,0.0019,0.0018,0.0015,0.0015
Utah,California,0.0048,0.0031,0.0062,0.006,0.0077,0.018,0.0236,0.0364,0.0544,0.0552,0.0697,0.0793
Utah,Colorado,0.0055,0.0121,0.0114,0.0168,0.012,0.0179,0.017,0.0165,0.0182,0.0168,0.0139,0.0123
Utah,Connecticut,0.0011,0.0018,0.0011,0.0002,0,0,0.0007,0.0005,0.0011,0.001,0.0013,0.0012
Utah,Delaware,0.0001,0.0003,0,0,0,0,0.0002,0.0002,0.0003,0.0002,0.0003,0.0004
Utah,District of Columbia,0.0001,0,0.0002,0.0002,0.0006,0.0007,0.0009,0.0013,0.0009,0.0011,0.0012,0.0012
Utah,Florida,0.0002,0,0.0004,0,0.0003,0.0003,0.0014,0.0019,0.003,0.0033,0.004,0.0052
Utah,Georgia,0.001,0.0005,0.0016,0.0021,0.0009,0.0016,0.0011,0.0013,0.0021,0.0021,0.0026,0.0032
Utah,Hawaii,0.0001,0,0,0.0002,0.0004,0.0006,0.0008,0.001,0.002,0.002,0.0028,0.0036
Utah,Idaho,0.0044,0.0118,0.0173,0.0311,0.0333,0.0356,0.0368,0.0417,0.038,0.0382,0.0329,0.0277
Utah,Illinois,0.0127,0.0136,0.0077,0.0076,0.0048,0.0058,0.0051,0.0054,0.0091,0.0083,0.0084,0.0064
Utah,Indiana,0.0052,0.0036,0.007,0.0037,0.0028,0.0022,0.0023,0.0019,0.0029,0.003,0.0031,0.004
Utah,Iowa,0.0094,0.0115,0.0129,0.0055,0.0054,0.0056,0.0052,0.0034,0.0053,0.0041,0.0033,0.0033
Utah,Kansas,0.0041,0.0041,0.008,0.0055,0.0072,0.0082,0.0072,0.0046,0.0053,0.004,0.003,0.003
Utah,Kentucky,0.0024,0.0036,0.0009,0.0016,0.0026,0.0025,0.0016,0.0022,0.002,0.0017,0.0015,0.0011
Utah,Louisiana,0.0001,0.0003,0.0007,0.0002,0,0.0005,0.0011,0.0008,0.0016,0.0016,0.0019,0.0022
Utah,Maine,0.0021,0.0005,0,0.0004,0.0004,0,0.0005,0.0002,0.001,0.0007,0.0007,0.0008
Utah,Maryland,0.0006,0.001,0.0007,0.0004,0.0006,0.0008,0.0009,0.001,0.0017,0.002,0.0021,0.0018
Utah,Massachusetts,0.0019,0.0018,0.0024,0.0004,0.001,0.0024,0.0013,0.0018,0.0023,0.0028,0.0034,0.0024
Utah,Michigan,0.0037,0.0064,0.0038,0.0025,0.0034,0.0021,0.0024,0.0027,0.0054,0.0057,0.0052,0.0054
Utah,Minnesota,0.0013,0.0018,0.0021,0.0023,0.0017,0.0047,0.0052,0.0038,0.0045,0.0044,0.0039,0.0036
Utah,Mississippi,0.0002,0.0008,0.0014,0.0014,0.0002,0.0009,0.0002,0.0021,0.0013,0.0014,0.001,0.0009
Utah,Missouri,0.0072,0.0061,0.0109,0.007,0.008,0.0067,0.0076,0.0061,0.0056,0.0042,0.0049,0.003
Utah,Montana,0.0018,0.0031,0.0026,0.0033,0.0041,0.0039,0.0051,0.0048,0.0057,0.0055,0.0049,0.0042
Utah,Nebraska,0.0046,0.0061,0.0088,0.0051,0.0062,0.0067,0.0068,0.0039,0.0044,0.0045,0.0032,0.0026
Utah,Nevada,0.0031,0.0031,0.0025,0.0039,0.0024,0.0051,0.0051,0.004,0.0075,0.007,0.0073,0.0084
Utah,New Hampshire,0.0004,0.001,0,0.0012,0.0004,0,0,0.0005,0.0004,0.0004,0.0004,0.0009
Utah,New Jersey,0.0017,0.002,0.0005,0.0004,0.0016,0.0017,0.0019,0.0022,0.003,0.003,0.003,0.0023
Utah,New Mexico,0.0006,0.0031,0.0041,0.0043,0.0026,0.0067,0.0109,0.0094,0.0095,0.0084,0.0075,0.0053
Utah,New York,0.0118,0.0113,0.0068,0.0035,0.0031,0.0029,0.0044,0.006,0.0078,0.0077,0.0083,0.0071
Utah,North Carolina,0.0013,0.0026,0.0005,0.0016,0.0013,0.0009,0.0015,0.0011,0.0022,0.0025,0.0021,0.0018
Utah,North Dakota,0.0004,0,0.0007,0.0008,0.0011,0.0012,0.0009,0.0011,0.0019,0.0018,0.0018,0.0015
Utah,Ohio,0.0088,0.0074,0.0056,0.0047,0.0035,0.0045,0.0044,0.0034,0.0064,0.0058,0.0058,0.005
Utah,Oklahoma,0.0006,0,0.0019,0.0023,0.0028,0.0046,0.0053,0.0049,0.0053,0.0043,0.0036,0.0031
Utah,Oregon,0.0004,0.0013,0.0023,0.0029,0.0026,0.0022,0.0034,0.0056,0.0054,0.0067,0.0068,0.0068
Utah,Pennsylvania,0.0091,0.0067,0.0056,0.0041,0.005,0.0024,0.0035,0.0039,0.0059,0.0055,0.0052,0.0047
Utah,Rhode Island,0.0004,0,0.0005,0,0.0002,0,0.0005,0.0007,0.0004,0.0004,0.0005,0.0008
Utah,South Carolina,0.0003,0.0003,0.0023,0.0002,0.0002,0.0011,0.0008,0.0016,0.0013,0.001,0.0011,0.0017
Utah,South Dakota,0.0007,0,0.0014,0.0008,0.0023,0.0027,0.0032,0.0017,0.0023,0.0022,0.0024,0.0014
Utah,Tennessee,0.0023,0.0036,0.0029,0.002,0.0012,0.0028,0.001,0.0017,0.0019,0.0013,0.0015,0.001
Utah,Texas,0.0014,0.0041,0.0026,0.002,0.0046,0.0045,0.0077,0.0074,0.0115,0.0111,0.0124,0.012
Utah,Vermont,0.0006,0.0005,0,0.0002,0.0002,0,0.0001,0.0002,0.0004,0.0002,0.0004,0.0004
Utah,Virginia,0.0017,0.001,0.0014,0.0012,0.0011,0.0021,0.001,0.0018,0.0024,0.0026,0.0027,0.0038
Utah,Washington,0.001,0.0003,0.0023,0.0012,0.0031,0.0045,0.0043,0.0089,0.0095,0.0094,0.0108,0.0123
Utah,West Virginia,0.001,0.001,0.0005,0.0023,0.0011,0.0006,0.0008,0.0009,0.0014,0.0015,0.0009,0.0009
Utah,Wisconsin,0.0033,0.0028,0.0049,0.0029,0.0017,0.0021,0.001,0.0031,0.0037,0.0039,0.0035,0.0038
Utah,Wyoming,0.005,0.0054,0.0115,0.0094,0.0096,0.0123,0.0154,0.0136,0.0105,0.0102,0.0088,0.0084
Vermont,Alabama,0.0001,0.0003,0.002,0,0,0,0,0.0007,0.0006,0.0011,0.001,0.0005
Vermont,Alaska,0,0,0,0,0,0,0,0,0.0004,0.0011,0.0009,0.0013
Vermont,Arizona,0,0,0,0,0.0003,0,0.0003,0.0005,0.0008,0.0008,0.0014,0.0029
Vermont,Arkansas,0.0002,0.0006,0,0,0.0006,0.0002,0,0.0002,0.0005,0.0002,0.0004,0.0001
Vermont,California,0.0009,0.0003,0.0006,0,0.0011,0.0014,0.0013,0.0021,0.0064,0.0088,0.012,0.0113
Vermont,Colorado,0.0006,0.0003,0,0,0.0006,0.0002,0,0.0002,0.0018,0.0015,0.0026,0.0042
Vermont,Connecticut,0.0023,0.0053,0.005,0.0093,0.0067,0.0079,0.0165,0.0179,0.0323,0.0351,0.0348,0.0387
Vermont,Delaware,0.0001,0,0,0.0003,0,0.0003,0.0005,0.0002,0.0005,0.0007,0.0009,0.0004
Vermont,District of Columbia,0.0002,0,0.0003,0,0,0.0006,0.0003,0.0007,0.0015,0.0028,0.0028,0.0031
Vermont,Florida,0.0003,0,0,0.0003,0,0.0015,0.0016,0.0033,0.0033,0.0062,0.0063,0.0086
Vermont,Georgia,0.0002,0,0,0,0.0009,0.0002,0.0003,0.0014,0.0015,0.0013,0.0018,0.0026
Vermont,Hawaii,0,0,0,0,0,0,0,0.0009,0.0004,0.0008,0.001,0.0013
Vermont,Idaho,0.0002,0,0,0,0,0,0.0003,0.0002,0.0002,0.0004,0.0007,0.0003
Vermont,Illinois,0.0019,0.0044,0.0033,0.0017,0.0018,0.0034,0.0021,0.0035,0.0051,0.0072,0.0085,0.0072
Vermont,Indiana,0.0004,0.0003,0.0006,0.0003,0.0009,0.0009,0.0016,0.0009,0.0018,0.0025,0.0025,0.0013
Vermont,Iowa,0.0009,0.0009,0.0015,0,0.0014,0.001,0.0008,0.0033,0.001,0.0016,0.0017,0.0016
Vermont,Kansas,0.0006,0,0.0012,0,0.0011,0.0005,0.0008,0,0.001,0.0013,0.0008,0.0012
Vermont,Kentucky,0.0001,0.0009,0.0003,0,0,0.0004,0.001,0.0014,0.0011,0.0013,0.0007,0.0002
Vermont,Louisiana,0.0001,0,0.0003,0,0,0,0.0008,0.0009,0.0004,0.0009,0.001,0.0006
Vermont,Maine,0.0047,0.0074,0.0055,0.011,0.0068,0.0106,0.0101,0.0093,0.01,0.0115,0.0104,0.0077
Vermont,Maryland,0.0005,0.0003,0,0,0.0011,0.0006,0.0016,0.0019,0.0028,0.0044,0.0035,0.0051
Vermont,Massachusetts,0.0261,0.0306,0.0329,0.0458,0.0365,0.0567,0.0442,0.0525,0.0659,0.0716,0.0688,0.066
Vermont,Michigan,0.002,0.0009,0.0006,0.0017,0.0018,0.0022,0.001,0.0046,0.0052,0.0053,0.0065,0.0075
Vermont,Minnesota,0.0005,0.0003,0.0003,0.0003,0.0008,0.0015,0.0013,0.0012,0.0017,0.0021,0.0026,0.0046
Vermont,Mississippi,0.0001,0,0,0,0.0009,0,0.0003,0.0005,0.0007,0.0007,0.0007,0.0006
Vermont,Missouri,0.0008,0.0006,0,0.0012,0.0009,0.0005,0.0021,0.0002,0.0018,0.0019,0.0025,0.0029
Vermont,Montana,0.0001,0.0003,0,0.0006,0.0003,0,0,0.0002,0.0003,0.0004,0.0006,0.0006
Vermont,Nebraska,0.0005,0.0012,0.0003,0,0.0006,0,0.0005,0,0.0011,0.0008,0.0011,0.0004
Vermont,Nevada,0.0002,0,0,0,0,0,0,0.0002,0.0003,0.0004,0.0005,0.0008
Vermont,New Hampshire,0.0298,0.0274,0.0246,0.0311,0.0356,0.0456,0.0367,0.0313,0.0402,0.0521,0.0571,0.0588
Vermont,New Jersey,0.0005,0.0003,0.0032,0.0017,0.002,0.0076,0.0075,0.0174,0.023,0.0228,0.0257,0.026
Vermont,New Mexico,0,0,0,0,0,0,0,0.0009,0.0007,0.0006,0.0002,0.0002
Vermont,New York,0.0548,0.0662,0.0496,0.0513,0.0565,0.0537,0.0559,0.062,0.0765,0.0874,0.0879,0.0915
Vermont,North Carolina,0.0001,0.0003,0,0.0003,0,0.0001,0.0003,0.0009,0.0019,0.0025,0.0026,0.0025
Vermont,North Dakota,0.0002,0,0,0.0003,0,0,0,0.0002,0.0004,0.0006,0.0009,0.0007
Vermont,Ohio,0.0018,0.0006,0.0018,0.0015,0.0011,0.001,0.0028,0.0049,0.0063,0.0066,0.0086,0.0067
Vermont,Oklahoma,0,0,0,0,0,0.0001,0.0003,0.0007,0.0009,0.0011,0.0008,0.0014
Vermont,Oregon,0,0,0,0,0,0,0.0003,0,0.0005,0.001,0.0008,0.0024
Vermont,Pennsylvania,0.0023,0.0006,0.003,0.0029,0.0037,0.0035,0.0057,0.0111,0.0154,0.0174,0.0203,0.0165
Vermont,Rhode Island,0.0011,0.0012,0.0006,0.0049,0.0014,0.0027,0.0031,0.0065,0.0049,0.0064,0.0062,0.0066
Vermont,South Carolina,0,0,0,0,0.0003,0.0002,0.001,0.0007,0.0007,0.0012,0.0012,0.0023
Vermont,South Dakota,0.0005,0,0.0003,0.0006,0,0.0002,0,0,0.0004,0.0007,0.0003,0.0011
Vermont,Tennessee,0.0001,0,0.0007,0,0.0014,0.0017,0.0008,0.0007,0.001,0.0011,0.0015,0.0026
Vermont,Texas,0.0001,0.0003,0,0.0003,0.0011,0.0004,0.0013,0.0023,0.0028,0.0041,0.005,0.0033
Vermont,Utah,0,0.0003,0,0,0,0.0002,0,0,0.0008,0.0006,0.001,0.0008
Vermont,Virginia,0.0002,0.0003,0,0.0003,0.0003,0.0008,0.0003,0.0037,0.0029,0.0036,0.0051,0.009
Vermont,Washington,0.0002,0,0,0.0003,0.0003,0.0004,0.0003,0.0012,0.0023,0.0018,0.0017,0.0025
Vermont,West Virginia,0,0.0003,0,0.0006,0.0003,0.0004,0.0003,0.0007,0.0007,0.001,0.0011,0.0013
Vermont,Wisconsin,0.0017,0.0015,0.0019,0.0012,0.0003,0.0021,0.0005,0.0014,0.0013,0.0025,0.0029,0.0029
Vermont,Wyoming,0.0001,0,0,0,0.0003,0,0.0003,0.0002,0.0004,0.0001,0.0004,0.0004
Virginia,Alabama,0.0004,0.0009,0.0022,0.0024,0.0033,0.0045,0.0055,0.0053,0.0053,0.0052,0.0049,0.0044
Virginia,Alaska,0,0,0,0,0,0,0.0003,0.0005,0.0005,0.0008,0.0007,0.0009
Virginia,Arizona,0,0,0,0.0001,0,0.0005,0.0004,0.0009,0.0011,0.0012,0.0017,0.0021
Virginia,Arkansas,0.0002,0.0002,0.0001,0.0006,0.0007,0.0019,0.0018,0.0024,0.0022,0.0022,0.002,0.0016
Virginia,California,0,0.0001,0.0002,0.0003,0.0009,0.003,0.0049,0.0092,0.0117,0.0147,0.0174,0.02
Virginia,Colorado,0.0001,0,0.0001,0.0001,0.0002,0.001,0.0011,0.0018,0.0022,0.0027,0.0029,0.0031
Virginia,Connecticut,0.0004,0.0003,0.0006,0.0007,0.0009,0.0013,0.0021,0.003,0.0042,0.0053,0.0057,0.006
Virginia,Delaware,0.0005,0.0008,0.0005,0.0004,0.0006,0.0006,0.0008,0.0009,0.0016,0.0018,0.0017,0.002
Virginia,District of Columbia,0.0017,0.0023,0.0034,0.0061,0.0081,0.015,0.0166,0.0182,0.0192,0.0264,0.025,0.023
Virginia,Florida,0.0003,0.0005,0.001,0.0009,0.0022,0.0034,0.005,0.0068,0.009,0.0107,0.0121,0.0136
Virginia,Georgia,0.0008,0.0015,0.0046,0.0036,0.0049,0.0075,0.008,0.0087,0.0083,0.0085,0.0082,0.0082
Virginia,Hawaii,0,0,0,0,0,0.0004,0.0007,0.0017,0.0017,0.002,0.0021,0.0023
Virginia,Idaho,0,0,0,0,0.0001,0.0004,0.0006,0.0009,0.0008,0.0008,0.0007,0.0007
Virginia,Illinois,0.0006,0.0008,0.0017,0.0017,0.0031,0.0055,0.0068,0.0081,0.0095,0.0112,0.0109,0.0107
Virginia,Indiana,0.0005,0.0008,0.0011,0.001,0.0011,0.002,0.0032,0.0039,0.0053,0.006,0.0055,0.0049
Virginia,Iowa,0.0002,0.0008,0.001,0.0003,0.0005,0.0028,0.0027,0.0029,0.0029,0.0031,0.0028,0.0024
Virginia,Kansas,0.0002,0.0001,0.001,0.0006,0.0008,0.0016,0.0022,0.0029,0.0028,0.0029,0.0026,0.0026
Virginia,Kentucky,0.0032,0.0029,0.0064,0.0048,0.0061,0.0072,0.0077,0.0082,0.0081,0.0077,0.0068,0.0052
Virginia,Louisiana,0.0003,0.0002,0.0005,0.0009,0.0006,0.0017,0.0017,0.0024,0.0032,0.0041,0.0041,0.0039
Virginia,Maine,0.0002,0.0005,0.0003,0.0003,0.0004,0.0012,0.001,0.0016,0.002,0.0022,0.0023,0.0028
Virginia,Maryland,0.0069,0.0086,0.0083,0.0083,0.0086,0.0095,0.0139,0.0137,0.02,0.0207,0.0229,0.0235
Virginia,Massachusetts,0.0006,0.0014,0.0017,0.0016,0.002,0.0049,0.006,0.008,0.0093,0.0097,0.0099,0.0094
Virginia,Michigan,0.0007,0.0007,0.0018,0.0015,0.0015,0.0032,0.0044,0.0054,0.0073,0.0094,0.0088,0.0092
Virginia,Minnesota,0.0002,0.0001,0.0006,0.0003,0.0005,0.0019,0.0021,0.0028,0.0026,0.003,0.0029,0.0032
Virginia,Mississippi,0.0002,0.0006,0.0005,0.0007,0.001,0.0018,0.0022,0.0028,0.0026,0.0033,0.003,0.0029
Virginia,Missouri,0.0004,0.0008,0.001,0.0011,0.0013,0.0029,0.0033,0.0044,0.0047,0.0048,0.0046,0.0045
Virginia,Montana,0,0,0.0002,0.0001,0.0001,0.0003,0.0005,0.0008,0.0008,0.0007,0.0007,0.0007
Virginia,Nebraska,0.0001,0,0.0004,0.0004,0.0003,0.001,0.0015,0.0019,0.0018,0.002,0.0019,0.0014
Virginia,Nevada,0,0,0,0,0,0.0001,0.0002,0.0001,0.0005,0.0004,0.0006,0.0007
Virginia,New Hampshire,0.0001,0,0.0001,0.0001,0.0002,0.0007,0.0008,0.0007,0.0011,0.0013,0.0015,0.0011
Virginia,New Jersey,0.0012,0.0016,0.0015,0.0016,0.0021,0.0052,0.0052,0.0083,0.0117,0.0147,0.0164,0.0179
Virginia,New Mexico,0,0,0,0,0,0.0003,0.0004,0.0012,0.0011,0.0011,0.0011,0.0014
Virginia,New York,0.0036,0.0037,0.0061,0.0046,0.0065,0.0133,0.0172,0.0219,0.032,0.0378,0.0429,0.0423
Virginia,North Carolina,0.0292,0.0335,0.0452,0.0502,0.0495,0.0576,0.0626,0.0501,0.0456,0.0389,0.0328,0.03
Virginia,North Dakota,0.0001,0.0001,0.0002,0,0.0004,0.0007,0.0007,0.0008,0.0008,0.0009,0.0008,0.0006
Virginia,Ohio,0.0023,0.0026,0.0027,0.0038,0.004,0.0066,0.0087,0.012,0.0142,0.0171,0.0157,0.0145
Virginia,Oklahoma,0,0,0.0003,0,0.0009,0.0017,0.0019,0.0031,0.003,0.0029,0.0028,0.0024
